Overall Qual,Overall Cond,Year Built,Total Bsmt SF,Gr Liv Area,Full Bath,TotRms AbvGrd,Garage Yr Blt,Garage Area,SalePrice,Has_remod,External_SF,Lot Shape,Garage Finish,Exter Qual,Electrical,Heating QC,Mas Vnr Type,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker
5,5,1961,988.0,988,1,5,1963.0,572.0,128500,0,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1927,1008.0,1028,1,5,1927.0,360.0,115000,23,0,1,1.0,2,4,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,1947,720.0,1284,1,5,1948.0,240.0,110000,3,35,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9,3,1977,994.0,2944,2,9,1977.0,864.0,150000,0,210,3,2.0,3,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,5,2004,707.0,1414,2,6,2004.0,403.0,178000,0,135,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1932,637.0,1609,1,8,1963.0,579.0,199500,58,0,3,1.0,2,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1997,813.0,1525,2,6,1997.0,400.0,183500,1,493,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1967,624.0,1656,1,7,1967.0,288.0,126000,0,180,1,1.0,1,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,6,1977,1055.0,1055,2,4,1977.0,440.0,148500,0,38,1,1.0,2,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,7,1939,676.0,1352,2,7,1939.0,720.0,149000,67,187,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,1977,855.0,1456,2,6,1977.0,440.0,137900,0,28,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,5,1993,1719.0,1719,1,6,1993.0,473.0,324000,0,152,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,6,1925,864.0,864,1,5,0.0,0.0,98000,25,0,1,0.0,2,4,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1973,483.0,987,1,5,1973.0,264.0,103400,0,52,1,1.0,2,5,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1875,780.0,1020,1,6,0.0,0.0,94000,121,0,1,0.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,5,2006,1554.0,1554,2,6,2006.0,627.0,209500,0,229,1,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,5,2006,1528.0,3390,3,10,2006.0,758.0,545224,0,238,3,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,8,1912,780.0,1560,1,7,0.0,0.0,159900,97,344,1,0.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,5,1951,864.0,864,1,4,1951.0,400.0,141000,0,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2000,982.0,1889,2,9,2000.0,431.0,215000,0,0,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1962,1040.0,1040,1,6,1962.0,260.0,127000,48,104,3,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,7,1954,1172.0,1172,1,5,1954.0,366.0,128000,44,240,1,3.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2010,1642.0,1418,1,6,2010.0,852.0,267916,0,352,3,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,6,1931,884.0,1367,1,6,1978.0,560.0,127500,19,0,1,1.0,2,4,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,0.0,1922,3,7,2003.0,672.0,198500,0,0,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1981,1422.0,1422,2,7,1981.0,576.0,175500,0,276,3,3.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,5,2000,985.0,1842,2,7,2000.0,486.0,217500,0,289,1,3.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1915,888.0,1962,1,9,1915.0,572.0,149500,35,160,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,7,1966,864.0,1120,1,5,1966.0,656.0,148800,38,162,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2005,1992.0,2868,3,11,2005.0,716.0,556581,1,322,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,1957,1478.0,1478,1,6,1957.0,442.0,156500,0,114,1,2.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1995,930.0,1995,2,8,1995.0,610.0,237000,1,445,1,2.0,3,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1958,912.0,912,1,5,1958.0,297.0,120000,27,297,3,3.0,2,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2005,1326.0,1326,2,6,2005.0,388.0,203000,0,143,3,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1987,1191.0,1204,2,5,1987.0,461.0,130000,0,190,3,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,6,1964,780.0,1611,1,7,1964.0,442.0,167900,0,456,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,5,1970,960.0,960,1,6,1970.0,576.0,129000,0,288,1,1.0,2,5,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1957,1070.0,1236,1,6,1957.0,447.0,134450,39,0,3,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1918,816.0,1416,2,7,2007.0,576.0,112000,89,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,1988,929.0,1873,2,7,1988.0,619.0,207000,0,156,3,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,1,1922,1040.0,2128,2,11,0.0,0.0,62500,28,56,1,0.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7,5,2003,764.0,1626,2,6,2003.0,474.0,154000,1,27,1,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,7,1957,816.0,816,1,5,1957.0,308.0,129900,0,0,3,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,3,1976,536.0,1112,1,4,1976.0,336.0,85000,0,182,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1926,572.0,1111,1,5,1982.0,288.0,116900,24,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,6,1978,855.0,1441,2,7,1978.0,440.0,148500,0,28,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,4,1941,672.0,924,1,5,1941.0,280.0,80000,9,0,1,1.0,2,4,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1984,1060.0,1126,1,5,1984.0,506.0,152000,0,178,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1954,381.0,992,1,6,1954.0,319.0,155891,0,60,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1920,768.0,1376,1,7,1977.0,576.0,165000,30,54,1,1.0,2,5,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2009,1218.0,1218,2,4,2009.0,676.0,204500,1,136,1,2.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,7,1942,728.0,1644,1,7,1942.0,312.0,146500,53,168,1,1.0,2,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1978,1271.0,1601,2,7,1978.0,478.0,157000,0,0,3,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,7,1890,1313.0,2495,2,10,1950.0,342.0,184000,109,299,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,5,2002,783.0,1509,2,7,2002.0,393.0,183200,1,175,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1962,1092.0,1092,1,6,1962.0,288.0,139000,0,20,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,5,1993,1311.0,2418,2,9,1993.0,983.0,341000,1,404,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6,5,1971,483.0,987,1,5,1971.0,264.0,96000,0,275,1,1.0,2,5,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,2003,1121.0,1121,2,5,2003.0,440.0,140000,1,196,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1957,912.0,1236,1,6,1957.0,923.0,149700,39,158,1,1.0,2,4,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,6,1975,1056.0,1074,1,6,1975.0,495.0,153500,0,88,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,5,1952,0.0,733,1,4,1952.0,487.0,13100,0,0,1,1.0,1,4,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,884.0,1768,2,8,2003.0,543.0,224900,0,63,1,2.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2005,1257.0,1266,2,6,2005.0,453.0,176000,0,182,1,1.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8,5,1992,1683.0,2872,2,9,1992.0,541.0,285000,8,33,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8,5,2007,1485.0,1464,2,6,2007.0,754.0,282922,0,328,3,1.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,6,1966,924.0,2157,2,8,1966.0,487.0,226000,0,171,1,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2006,1234.0,2576,2,10,2006.0,666.0,361919,0,424,3,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,5,2005,1398.0,2798,3,11,2005.0,670.0,457347,1,219,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8,6,1976,966.0,1743,0,5,1976.0,529.0,279000,0,646,3,3.0,3,5,5.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1977,1567.0,1567,2,5,1977.0,714.0,196000,0,296,3,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1976,1090.0,1370,2,6,1976.0,479.0,152000,0,0,1,2.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5,5,1969,1248.0,2634,2,12,1969.0,968.0,200000,0,0,1,1.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2005,1570.0,1590,2,6,2005.0,754.0,294900,1,256,1,3.0,3,5,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2008,1450.0,1450,2,6,2008.0,788.0,224243,1,93,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,1915,832.0,1338,2,7,1974.0,528.0,92000,35,0,1,1.0,2,3,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2007,728.0,1456,2,8,2007.0,400.0,179540,0,124,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2003,2392.0,2392,2,8,2003.0,968.0,386250,0,353,1,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,5,1970,530.0,992,1,4,1970.0,297.0,106500,0,209,1,3.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,5,2008,1017.0,2007,2,10,2008.0,812.0,310000,0,220,1,3.0,4,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,5,1998,1066.0,2385,2,8,1998.0,600.0,252000,0,158,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,5,1941,918.0,1646,2,7,1941.0,240.0,164000,9,0,1,1.0,2,5,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2007,728.0,1456,2,7,2007.0,400.0,177594,0,124,1,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1936,528.0,1040,1,5,1979.0,624.0,123900,44,306,1,3.0,2,5,4.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1918,1370.0,2624,2,10,1918.0,864.0,239000,32,0,3,1.0,2,4,3.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,1965,1068.0,1264,1,7,1965.0,528.0,169000,12,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2003,1374.0,1557,2,7,2003.0,420.0,234000,1,163,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1977,957.0,1287,1,5,1977.0,541.0,173000,0,341,1,2.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1970,1004.0,1004,1,5,1970.0,480.0,149000,0,0,3,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,5,2007,1162.0,1162,2,6,2007.0,483.0,170000,0,32,1,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,5,2008,1436.0,1436,2,6,2008.0,529.0,225000,1,121,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,8,1963,960.0,960,1,6,1963.0,300.0,144900,40,168,1,3.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,6,1968,1196.0,1196,1,6,1968.0,336.0,144000,0,257,3,2.0,2,5,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,2004,1256.0,1269,2,6,2004.0,430.0,192000,1,166,1,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1952,1031.0,1031,1,5,1952.0,230.0,145500,53,0,1,1.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,8,1900,448.0,720,1,5,1900.0,280.0,86900,98,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,4,1953,1505.0,1505,1,6,1953.0,505.0,149500,0,0,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,7,1938,920.0,954,1,5,1938.0,240.0,119750,12,0,1,1.0,2,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2005,750.0,1500,2,6,2005.0,564.0,173900,1,35,1,2.0,2,5,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1961,1050.0,1050,1,6,1961.0,368.0,136500,0,319,3,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,5,1994,2062.0,2687,2,9,1994.0,618.0,270000,0,180,3,3.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,7,1960,1602.0,1252,1,4,1960.0,564.0,235000,15,409,1,2.0,2,5,4.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,5,1999,384.0,1430,2,7,1999.0,400.0,156000,1,0,1,2.0,2,5,5.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,2003,1114.0,1114,2,6,2004.0,576.0,153000,1,42,1,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,5,1999,1224.0,1224,2,5,1999.0,402.0,165000,0,304,1,3.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2005,1122.0,2504,2,11,2005.0,656.0,325000,2,183,3,3.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,5,1941,728.0,1355,2,5,1966.0,528.0,140000,9,0,3,1.0,2,5,5.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1963,741.0,2294,3,9,1963.0,658.0,202500,0,110,1,1.0,2,5,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,5,2008,1702.0,1702,1,7,2008.0,1052.0,367294,0,72,1,3.0,4,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,5,1988,1461.0,1509,2,5,1988.0,600.0,175000,1,224,1,2.0,3,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5,1915,756.0,1717,1,7,1998.0,642.0,140000,55,35,3,1.0,2,5,4.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1985,1265.0,1240,2,6,1985.0,528.0,174000,0,232,1,1.0,2,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,5,2005,856.0,1166,2,5,2005.0,400.0,190000,0,212,3,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,8,1910,504.0,1464,2,7,0.0,0.0,129000,92,0,1,0.0,3,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,7,1959,1592.0,1652,1,6,1959.0,510.0,200000,32,0,1,2.0,2,5,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,6,1968,896.0,2142,2,8,1968.0,509.0,193500,0,72,1,3.0,2,5,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,7,1964,1092.0,1092,1,6,1964.0,504.0,145000,0,0,1,2.0,2,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1929,1022.0,1671,2,7,1963.0,451.0,218000,21,0,3,1.0,3,4,5.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1952,0.0,1488,1,7,2002.0,569.0,135000,50,189,1,2.0,2,5,4.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,6,1952,1444.0,1624,1,6,1952.0,240.0,146500,0,40,1,2.0,2,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6,5,2005,1362.0,1362,2,6,2005.0,460.0,194700,1,220,3,2.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,5,2007,1218.0,1218,2,6,2008.0,462.0,230348,1,336,1,3.0,3,5,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6,5,1923,1124.0,1068,1,5,1923.0,288.0,109500,27,0,1,1.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6,6,1979,1625.0,1625,2,6,1979.0,576.0,242500,0,164,3,3.0,2,5,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,1987,1064.0,1767,2,5,1987.0,504.0,239000,0,476,3,2.0,3,5,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,8,1954,1050.0,1050,1,6,1954.0,286.0,156000,46,0,1,2.0,2,5,5.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,6,1957,907.0,907,1,5,1964.0,352.0,109008,0,0,3,1.0,2,5,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
